scenario,alpha,relative_bias,absolute_bias,derivative_squared,oracle_selection_bias
untouched_selected,0.5,0.24668428632246722,0.49477267507411926,0.12367884286572607,0.0
untouched_selected,0.505,0.24793155888656562,0.49972040182486055,0.12308938378018239,0.0
untouched_selected,0.51,0.24916667169753684,0.5046681285756016,0.12249952155908944,2.7755575615628914e-17
untouched_selected,0.515,0.2503898015856544,0.509615855326343,0.12190943740828142,5.551115123125783e-17
untouched_selected,0.52,0.25160112197147066,0.5145635820770841,0.12131930402103472,2.7755575615628914e-17
untouched_selected,0.525,0.2528008029475504,0.5195113088278253,0.12072928594126879,2.220446049250313e-16
untouched_selected,0.53,0.25398901135786517,0.5244590355785663,0.12013953991070145,0.0
untouched_selected,0.535,0.25516591087492757,0.5294067623293075,0.11955021520071585,2.7755575615628914e-17
untouched_selected,0.54,0.2563316620747393,0.534354489080049,0.11896145392965736,0.0
untouched_selected,0.545,0.25748642250962506,0.5393022158307901,0.11837339136624214,2.220446049250313e-16
untouched_selected,0.55,0.2586303467790233,0.5442499425815315,0.11778615621972509,0.0
untouched_selected,0.555,0.2597635865982957,0.5491976693322723,0.11719987091744276,5.551115123125783e-17
untouched_selected,0.56,0.2608862908656265,0.5541453960830139,0.11661465187031525,5.551115123125783e-17
untouched_selected,0.5650000000000001,0.26199860572706507,0.5590931228337548,0.11603060972686328,0.0
untouched_selected,0.5700000000000001,0.2631006746397811,0.5640408495844963,0.11544784961626726,2.7755575615628914e-17
untouched_selected,0.5750000000000001,0.26419263843357854,0.5689885763352371,0.11486647138097163,0.0
untouched_selected,0.58,0.26527463537073503,0.5739363030859783,0.11428656979931096,0.0
untouched_selected,0.585,0.2663468012042101,0.5788840298367194,0.11370823479861172,0.0
untouched_selected,0.59,0.26740926923428054,0.5838317565874606,0.11313155165920187,0.0
untouched_selected,0.595,0.2684621703636483,0.5887794833382018,0.11255660120973864,0.0
untouched_selected,0.6,0.26950563315107084,0.5937272100889431,0.11198346001424613,0.0
untouched_selected,0.605,0.2705397838635589,0.5986749368396843,0.1114122005512335,0.0
untouched_selected,0.61,0.27156474652718676,0.6036226635904254,0.11084289138524991,2.220446049250313e-16
untouched_selected,0.615,0.27258064297655676,0.6085703903411667,0.11027559733121123,2.7755575615628914e-17
untouched_selected,0.62,0.27358759290296086,0.6135181170919081,0.1097103796118215,0.0
untouched_selected,0.625,0.27458571390127795,0.6184658438426496,0.10914729600839422,2.220446049250313e-16
untouched_selected,0.63,0.27557512151564584,0.6234135705933905,0.10858640100536453,0.0
untouched_selected,0.635,0.2765559292839458,0.6283612973441316,0.1080277459287714,2.7755575615628914e-17
untouched_selected,0.64,0.27752824878113386,0.6333090240948727,0.1074713790789723,2.237726045655905e-16
untouched_selected,0.645,0.27849218966145517,0.6382567508456141,0.10691734585784492,2.237726045655905e-16
untouched_selected,0.65,0.2794478596995734,0.6432044775963554,0.10636568889071424,2.237726045655905e-16
untouched_selected,0.655,0.2803953648306499,0.6481522043470963,0.10581644814323589,2.7755575615628914e-17
untouched_selected,0.66,0.2813348091894006,0.6530999310978374,0.10526966103345343,0.0
untouched_selected,0.665,0.28226629514816365,0.6580476578485785,0.10472536253923857,0.0
untouched_selected,0.67,0.2831899233540048,0.6629953845993201,0.10418358530131286,2.220446049250313e-16
untouched_selected,0.675,0.28410579276489034,0.6679431113500609,0.10364435972204127,2.220446049250313e-16
untouched_selected,0.68,0.28501400068495547,0.6728908381008023,0.10310771406017809,2.7755575615628914e-17
untouched_selected,0.685,0.28591464279889,0.6778385648515434,0.10257367452173857,2.7755575615628914e-17
untouched_selected,0.6900000000000001,0.286807813205473,0.6827862916022847,0.102042265347161,5.551115123125783e-17
untouched_selected,0.6950000000000001,0.287693604450277,0.6877340183530258,0.10151350889491684,5.551115123125783e-17
untouched_selected,0.7000000000000001,0.2885721075575662,0.6926817451037671,0.10098742572171948,5.551115123125783e-17
untouched_selected,0.705,0.289443412061413,0.6976294718545082,0.10046403465947515,0.0
untouched_selected,0.71,0.29030760603605366,0.7025771986052494,0.0999433528891131,2.7755575615628914e-17
untouched_selected,0.715,0.2911647761255057,0.7075249253559907,0.09942539601142653,2.7755575615628914e-17
untouched_selected,0.72,0.2920150075724671,0.7124726521067318,0.0989101781150491,2.220446049250313e-16
untouched_selected,0.725,0.29285838424651867,0.7174203788574729,0.098397711841687,0.0
untouched_selected,0.73,0.29369498867164745,0.7223681056082142,0.09788800844872066,0.0
untouched_selected,0.735,0.29452490205311166,0.7273158323589552,0.09738107786928586,2.237726045655905e-16
untouched_selected,0.74,0.29534820430366493,0.7322635591096966,0.09687692876993835,2.7755575615628914e-17
untouched_selected,0.745,0.2961649740691569,0.7372112858604376,0.09637556860600227,2.7755575615628914e-17
untouched_selected,0.75,0.2969752887535291,0.7421590126111791,0.09587700367469769,0.0
untouched_selected,0.755,0.29777922454322,0.7471067393619202,0.09538123916613873,2.220446049250313e-16
untouched_selected,0.76,0.2985768564309991,0.7520544661126618,0.09488827921228975,4.440892098500626e-16
untouched_selected,0.765,0.2993682582392415,0.7570021928634029,0.09439812693396335,0.0
untouched_selected,0.77,0.30015350264266244,0.7619499196141439,0.09391078448593991,2.237726045655905e-16
untouched_selected,0.775,0.3009326611905219,0.7668976463648849,0.09342625310028542,0.0
untouched_selected,0.78,0.3017058043283178,0.7718453731156261,0.09294453312794106,2.7755575615628914e-17
untouched_selected,0.785,0.3024730014189782,0.7767930998663674,0.09246562407865427,2.7755575615628914e-17
untouched_selected,0.79,0.3032343207635687,0.7817408266171086,0.09198952465931894,2.7755575615628914e-17
untouched_selected,0.795,0.30398982962152477,0.7866885533678497,0.09151623281078847,0.0
untouched_selected,0.8,0.30473959423042546,0.7916362801185909,0.09104574574322383,0.0
untouched_selected,0.805,0.3054836798253169,0.7965840068693317,0.09057805997003508,0.0
untouched_selected,0.81,0.30622215065760006,0.8015317336200734,0.09011317134047318,2.220446049250313e-16
untouched_selected,0.8150000000000001,0.30695507001349287,0.8064794603708144,0.08965107507092589,2.2887833992611187e-16
untouched_selected,0.8200000000000001,0.30768250023207855,0.8114271871215557,0.08919176577496979,2.237726045655905e-16
untouched_selected,0.8250000000000001,0.3084045027229505,0.8163749138722969,0.08873523749222775,2.237726045655905e-16
untouched_selected,0.8300000000000001,0.30912113798346413,0.8213226406230382,0.08828148371608013,2.7755575615628914e-17
untouched_selected,0.835,0.3098324656156063,0.8262703673737792,0.08783049742027416,2.7755575615628914e-17
untouched_selected,0.84,0.3105385443424922,0.8312180941245202,0.08738227108447612,0.0
untouched_selected,0.845,0.3112394320244982,0.8361658208752615,0.08693679671880805,2.7755575615628914e-17
untouched_selected,0.85,0.31193518567504164,0.8411135476260027,0.08649406588740872,0.0
untouched_selected,0.855,0.3126258614760149,0.8460612743767442,0.08605406973105764,2.237726045655905e-16
untouched_selected,0.86,0.3133115147928837,0.851009001127485,0.08561679898889914,0.0
untouched_selected,0.865,0.31399220018945867,0.8559567278782265,0.08518224401930156,2.7755575615628914e-17
untouched_selected,0.87,0.3146679714423449,0.8609044546289675,0.0847503948198859,0.0
untouched_selected,0.875,0.3153388815550836,0.8658521813797091,0.08432124104675594,2.237726045655905e-16
untouched_selected,0.88,0.3160049827719869,0.8707999081304498,0.0838947720329618,0.0
untouched_selected,0.885,0.31666632659167976,0.875747634881191,0.08347097680622614,2.7755575615628914e-17
untouched_selected,0.89,0.31732296378034996,0.8806953616319324,0.08304984410596232,0.0
untouched_selected,0.895,0.31797494438471957,0.8856430883826739,0.08263136239961176,2.237726045655905e-16
untouched_selected,0.9,0.3186223177447397,0.8905908151334146,0.08221551989832723,0.0
untouched_selected,0.905,0.3192651325060195,0.8955385418841556,0.08180230457202704,2.7755575615628914e-17
untouched_selected,0.91,0.3199034366319919,0.9004862686348972,0.08139170416384517,0.0
untouched_selected,0.915,0.3205372774158252,0.9054339953856384,0.08098370620400014,2.7755575615628914e-17
untouched_selected,0.92,0.32116670149208737,0.9103817221363799,0.08057829802310558,4.440892098500626e-16
untouched_selected,0.925,0.32179175484816536,0.915329448887121,0.08017546676494347,4.449557262054371e-16
untouched_selected,0.93,0.3224124828354498,0.920277175637862,0.07977519939872137,0.0
untouched_selected,0.935,0.32302893018028767,0.925224902388603,0.0793774827308336,2.7755575615628914e-17
untouched_selected,0.9400000000000001,0.3236411409947093,0.9301726291393442,0.07898230341614428,0.0
untouched_selected,0.9450000000000001,0.32424915878693583,0.9351203558900857,0.0785896479688125,2.7755575615628914e-17
untouched_selected,0.9500000000000001,0.3248530264716709,0.9400680826408265,0.07819950277267565,0.0
untouched_selected,0.9550000000000001,0.32545278638018477,0.945015809391568,0.07781185409120835,2.237726045655905e-16
untouched_selected,0.96,0.3260484802701905,0.9499635361423092,0.07742668807707363,2.237726045655905e-16
untouched_selected,0.965,0.32664014933552277,0.9549112628930503,0.07704399078128153,2.237726045655905e-16
untouched_selected,0.97,0.3272278342156206,0.9598589896437913,0.0766637481619701,2.237726045655905e-16
untouched_selected,0.975,0.3278115750048191,0.9648067163945325,0.07628594609282381,2.7755575615628914e-17
untouched_selected,0.98,0.32839141126145516,0.9697544431452736,0.07591057037114222,2.7755575615628914e-17
untouched_selected,0.985,0.3289673820167918,0.9747021698960151,0.07553760672557369,4.449557262054371e-16
untouched_selected,0.99,0.32953952578376416,0.9796498966467563,0.07516704082352517,2.7755575615628914e-17
untouched_selected,0.995,0.3301078805655524,0.9845976233974973,0.07479885827826209,0.0
untouched_selected,1.0,0.3306724838639853,0.9895453501482389,0.07443304465570887,4.449557262054371e-16
opposing,0.0,0.47781291679853366,0.7919595949289333,0.49530390703944144,2.2887833992611187e-16
opposing,0.005,0.48041673084984615,0.7919595949289333,0.5027386778966146,1.1102230246251565e-16
opposing,0.01,0.4830453299638375,0.7919595949289333,0.5103057866456787,1.1443916996305594e-16
opposing,0.015,0.4856989991103357,0.7919595949289333,0.5180076503571166,1.1443916996305594e-16
opposing,0.02,0.4883780256868244,0.7919595949289333,0.5258467172725679,2.7755575615628914e-17
opposing,0.025,0.49108269946206734,0.7919595949289333,0.5338254660389375,1.1443916996305594e-16
opposing,0.03,0.4938133125138888,0.7919595949289333,0.5419464048306153,5.551115123125783e-17
opposing,0.035,0.4965701591607669,0.7919595949289333,0.5502120703514869,2.2887833992611187e-16
opposing,0.04,0.4993535358868778,0.7919595949289333,0.558625026707895,1.1102230246251565e-16
opposing,0.045,0.5021637412602107,0.7919595949289332,0.5671878641431768,5.551115123125783e-17
opposing,0.05,0.5050010758433564,0.7919595949289333,0.5759031976238169,1.1102230246251565e-16
opposing,0.055,0.5078658420965487,0.7919595949289332,0.5847736652666655,0.0
opposing,0.06,0.5107583442725219,0.7919595949289333,0.5938019265960272,1.1443916996305594e-16
opposing,0.065,0.5136788883027213,0.7919595949289333,0.6029906606187673,2.7755575615628914e-17
opposing,0.07,0.5166277816743867,0.7919595949289333,0.6123425637048828,2.7755575615628914e-17
opposing,0.075,0.5196053332979965,0.7919595949289333,0.6218603472602463,5.551115123125783e-17
opposing,0.08,0.5226118533645495,0.7919595949289332,0.6315467351774765,1.3877787807814457e-16
opposing,0.085,0.5256476531921206,0.7919595949289333,0.6414044610500699,2.7755575615628914e-17
opposing,0.09,0.5287130450611127,0.7919595949289332,0.6514362651341019,0.0
opposing,0.095,0.5318083420375936,0.7919595949289333,0.6616448910409211,0.0
opposing,0.1,0.5349338577840789,0.7919595949289332,0.6720330821433462,1.1102230246251565e-16
opposing,0.105,0.5380899063570961,0.7919595949289333,0.682603577676927,0.0
opposing,0.11,0.5412768019908293,0.7919595949289332,0.6933591085168318,2.7755575615628914e-17
opposing,0.115,0.5444948588661193,0.7919595949289333,0.7043023926099006,1.1443916996305594e-16
opposing,0.12,0.5477443908640532,0.7919595949289333,0.7154361300403338,1.1443916996305594e-16
opposing,0.125,0.551025711303355,0.7919595949289333,0.7267629977063812,1.3877787807814457e-16
opposing,0.13,0.5543391326607414,0.7919595949289332,0.7382856435842495,2.7755575615628914e-17
opposing,0.135,0.5576849662733848,0.7919595949289333,0.7500066805542833,2.7755575615628914e-17
opposing,0.14,0.5610635220225798,0.7919595949289333,0.7619286797632439,1.1102230246251565e-16
opposing,0.145,0.5644751079976748,0.7919595949289333,0.7740541634952933,0.0
opposing,0.15,0.5679200301392958,0.7919595949289332,0.786385597522993,0.0
opposing,0.155,0.5713985918608464,0.7919595949289333,0.7989253829083547,1.1443916996305594e-16
opposing,0.16,0.5749110936472271,0.7919595949289332,0.8116758472226565,2.7755575615628914e-17
opposing,0.165,0.5784578326296871,0.7919595949289333,0.8246392351523937,1.1443916996305594e-16
opposing,0.17,0.5820391021356618,0.7919595949289332,0.8378176984574105,8.326672684688674e-17
opposing,0.17500000000000002,0.5856551912124325,0.7919595949289333,0.8512132852458949,1.1443916996305594e-16
opposing,0.18,0.5893063841233793,0.7919595949289333,0.8648279285295891,2.7755575615628914e-17
opposing,0.185,0.5929929598155745,0.7919595949289333,0.8786634340212285,2.7755575615628914e-17
opposing,0.19,0.5967151913574108,0.7919595949289333,0.8927214671349215,2.7755575615628914e-17
opposing,0.195,0.6004733453449258,0.7919595949289333,0.9070035391489195,1.1102230246251565e-16
opposing,0.2,0.6042676812754322,0.7919595949289333,0.9215109924889878,2.7755575615628914e-17
opposing,0.20500000000000002,0.6080984508870384,0.7919595949289333,0.9362449850894538,1.3877787807814457e-16
opposing,0.21,0.6119658974625865,0.7919595949289333,0.9512064737879123,2.7755575615628914e-17
opposing,0.215,0.6158702550965147,0.7919595949289332,0.9663961967086163,1.1443916996305594e-16
opposing,0.22,0.6198117479230986,0.7919595949289333,0.9818146545887132,1.1102230246251565e-16
opposing,0.225,0.6237905893045049,0.7919595949289332,0.9974620910007874,2.7755575615628914e-17
opposing,0.23,0.6278069809770501,0.7919595949289333,1.0133384714246507,2.7755575615628914e-17
opposing,0.23500000000000001,0.6318611121540325,0.7919595949289332,1.0294434611209773,1.2412670766236366e-16
opposing,0.24,0.6359531585834788,0.7919595949289333,1.0457764017593087,1.2412670766236366e-16
opposing,0.245,0.6400832815591262,0.7919595949289333,1.0623362867531254,1.1102230246251565e-16
opposing,0.25,0.6442516268829436,0.7919595949289333,1.079121735255187,8.326672684688674e-17
opposing,0.255,0.6484583237774859,0.7919595949289332,1.0961309647671869,6.206335383118183e-17
opposing,0.26,0.6527034837463686,0.7919595949289333,1.1133617623190406,5.551115123125783e-17
opposing,0.265,0.6569871993811539,0.7919595949289333,1.1308114541748298,5.551115123125783e-17
opposing,0.27,0.6613095431129502,0.7919595949289333,1.1484768740246543,2.7755575615628914e-17
opposing,0.275,0.6656705659070442,0.7919595949289332,1.1663543296244574,2.7755575615628914e-17
opposing,0.28,0.6700702958989148,0.7919595949289332,1.184439567849329,1.2412670766236366e-16
opposing,0.28500000000000003,0.6745087369700214,0.7919595949289333,1.2027277381299313,8.326672684688674e-17
opposing,0.29,0.6789858672618081,0.7919595949289333,1.221213354246673,5.551115123125783e-17
opposing,0.295,0.6835016376264338,0.7919595949289333,1.239890254462025,5.551115123125783e-17
opposing,0.3,0.6880559700128216,0.7919595949289333,1.2587515599781693,0.0
opposing,0.305,0.6926487557867173,0.7919595949289333,1.2777896317149666,5.551115123125783e-17
opposing,0.31,0.6972798539835662,0.7919595949289333,1.2969960254121897,5.551115123125783e-17
opposing,0.315,0.7019490894931506,0.7919595949289333,1.3163614450701437,5.551115123125783e-17
opposing,0.32,0.7066562511750965,0.7919595949289333,1.3358756947543506,6.206335383118183e-17
opposing,0.325,0.7114010899045293,0.7919595949289333,1.355527628802945,2.7755575615628914e-17
opposing,0.33,0.7161833165473818,0.7919595949289332,1.3753051004899757,1.2412670766236366e-16
opposing,0.335,0.7210025998650755,0.7919595949289333,1.3951949092140181,5.551115123125783e-17
opposing,0.34,0.7258585643485816,0.7919595949289333,1.4151827462995084,2.7755575615628914e-17
opposing,0.34500000000000003,0.7307507879821477,0.7919595949289333,1.4352531395180874,6.206335383118183e-17
opposing,0.35000000000000003,0.7356787999373229,0.7919595949289333,1.455389396459125,5.551115123125783e-17
opposing,0.355,0.7406420781982733,0.7919595949289333,1.4755735469025828,5.551115123125783e-17
opposing,0.36,0.7456400471197923,0.7919595949289333,1.4957862843735708,6.206335383118183e-17
opposing,0.365,0.7506720749198552,0.7919595949289333,1.516006907086351,6.206335383118183e-17
opposing,0.37,0.7557374711090655,0.7919595949289333,1.536213258516449,5.551115123125783e-17
opposing,0.375,0.7608354838598687,0.7919595949289333,1.5563816678726308,8.326672684688674e-17
opposing,0.38,0.7659652973190042,0.7919595949289332,1.5764868907762721,7.850462293418876e-17
opposing,0.385,0.7711260288672928,0.7919595949289332,1.5965020504936254,2.7755575615628914e-17
opposing,0.39,0.77631672633155,0.7919595949289333,1.6163985801071465,6.206335383118183e-17
opposing,0.395,0.7815363651541462,0.7919595949289332,1.636146166054806,0.0
opposing,0.4,0.7867838455265359,0.7919595949289332,1.6557126935115751,2.7755575615628914e-17
opposing,0.405,0.7920579894939201,0.7919595949289332,1.675064194134502,5.551115123125783e-17
opposing,0.41000000000000003,0.7973575380391118,0.7919595949289332,1.694164796741998,1.0007415106216802e-16
opposing,0.41500000000000004,0.8026811481546284,0.7919595949289332,1.7129766815488694,2.7755575615628914e-17
opposing,0.42,0.8080273899130568,0.7919595949289332,1.7314600386307135,7.850462293418876e-17
opposing,0.425,0.8133947435467883,0.7919595949289333,1.7495730313445108,8.326672684688674e-17
opposing,0.43,0.8187815965493511,0.7919595949289332,1.7672717654856596,1.1102230246251565e-16
opposing,0.435,0.8241862408117253,0.7919595949289333,1.784510265015114,1.7554167342883506e-16
opposing,0.44,0.829606869808229,0.7919595949289333,1.8012404552427548,9.309503074677274e-17
opposing,0.445,0.835041575847827,0.7919595949289333,1.8174121544040205,1.6184142622847344e-16
opposing,0.45,0.8404883474079708,0.7919595949289332,1.832973074615085,3.925231146709438e-17
opposing,0.455,0.845945066569404,0.7919595949289333,1.847868833236711,5.551115123125783e-17
opposing,0.46,0.8514095065716666,0.7919595949289332,1.8620429757168975,5.551115123125783e-17
opposing,0.465,0.856879329510378,0.7919595949289333,1.875437011016678,3.925231146709438e-17
opposing,0.47000000000000003,0.8623520841986702,0.7919595949289332,1.8879904607501212,3.469446951953614e-17
opposing,0.47500000000000003,0.8678252042164655,0.7919595949289333,1.8996409231877533,1.0772060116306953e-16
opposing,0.48,0.8732960061725275,0.7919595949289333,1.9103241532801387,6.206335383118183e-17
opposing,0.485,0.8787616882054385,0.7919595949289333,1.9199741598540532,5.647850449853784e-17
opposing,0.49,0.8842193287507746,0.7919595949289332,1.928523321115411,9.72064493212764e-17
opposing,0.495,0.8896658856027934,0.7919595949289332,1.9359025195593003,3.469446951953614e-17
opposing,0.5,0.8950981952998643,0.7919595949289332,1.9420412973361443,5.289316287310428e-17
opposing,0.505,0.9005129728636498,0.7919595949289332,1.946868033052545,1.1443916996305594e-16
opposing,0.51,0.905906811922653,0.7919595949289332,1.950310140893625,6.591949208711867e-17
opposing,0.515,0.911276185251158,0.7919595949289332,1.9522942928393925,8.44865542934803e-17
opposing,0.52,0.9166174457547831,0.7919595949289332,1.9527466646089866,1.3877787807814457e-17
opposing,0.525,0.9219268279337879,0.7919595949289332,1.9515932058022822,1.1102230246251565e-16
opposing,0.53,0.9272004498549422,0.7919595949289333,1.948759934517432,5.721958498152797e-17
opposing,0.535,0.9324343156620857,0.7919595949289333,1.9441732565042829,1.6184142622847344e-16
opposing,0.54,0.9376243186545098,0.7919595949289333,1.9377603086674766,3.925231146709438e-17
opposing,0.545,0.9427662449609114,0.7919595949289332,1.9294493264588921,6.938893903907228e-17
opposing,0.55,0.9478557778348947,0.7919595949289333,1.919170034398355,5.551115123125783e-17
opposing,0.555,0.9528885025957948,0.7919595949289332,1.9068540586347316,1.3877787807814457e-17
opposing,0.56,0.9578599122359673,0.7919595949289333,1.8924353601095059,2.7755575615628914e-17
opposing,0.5650000000000001,0.9627654137125737,0.7919595949289333,1.875850686513732,3.925231146709438e-17
opposing,0.5700000000000001,0.967600334938339,0.7919595949289333,1.8570400408409182,6.206335383118183e-17
opposing,0.5750000000000001,0.9723599324816955,0.7919595949289332,1.8359471639372775,2.7755575615628914e-17
opposing,0.58,0.9770393999822184,0.7919595949289333,1.8125200280418878,6.206335383118183e-17
opposing,0.585,0.9816338772822483,0.7919595949289333,1.7867113378992814,2.7755575615628914e-17
opposing,0.59,0.9861384602701737,0.7919595949289333,1.7584790356222197,8.777083671441753e-17
opposing,0.595,0.9905482114249587,0.7919595949289333,1.727786805091199,6.206335383118183e-17
opposing,0.6,0.9948581710452513,0.7919595949289333,1.6946045713075906,2.7755575615628914e-17
opposing,0.605,0.9990633691397924,0.7919595949289333,1.658908989778389,8.777083671441753e-17
opposing,0.61,1.0031588379489524,0.7919595949289333,1.6206839207118622,2.7755575615628914e-17
opposing,0.615,1.007139625060092,0.7919595949289333,1.5799208825541065,7.850462293418876e-17
opposing,0.62,1.0110008070721759,0.7919595949289333,1.5366194792068337,0.0
opposing,0.625,1.0147375037577213,0.7919595949289333,1.4907877951453956,8.777083671441753e-17
opposing,0.63,1.0183448926628587,0.7919595949289333,1.4424427526121608,2.7755575615628914e-17
opposing,0.635,1.0218182240791032,0.7919595949289333,1.3916104251019812,5.551115123125783e-17
opposing,0.64,1.0251528363134974,0.7919595949289332,1.3383263014899816,7.850462293418876e-17
opposing,0.645,1.0283441711772092,0.7919595949289333,1.2826354953832788,5.551115123125783e-17
opposing,0.65,1.031387789606546,0.7919595949289332,1.2245928946105242,1.3877787807814457e-16
opposing,0.655,1.0342793873248473,0.7919595949289332,1.1642632461985827,7.850462293418876e-17
opposing,0.66,1.0370148104488752,0.7919595949289333,1.1017211727231562,7.850462293418876e-17
opposing,0.665,1.0395900709393477,0.7919595949289332,1.0370511165571277,0.0
opposing,0.67,1.0420013617921704,0.7919595949289332,0.9703472092710664,2.2887833992611187e-16
opposing,0.675,1.0442450718648704,0.7919595949289332,0.9017130642566874,0.0
opposing,0.68,1.0463178002317768,0.7919595949289333,0.8312614915353642,6.206335383118183e-17
opposing,0.685,1.0482163699617122,0.7919595949289333,0.7591141346669451,1.6653345369377348e-16
opposing,0.6900000000000001,1.0499378412133875,0.7919595949289332,0.6854010306735934,2.3714374201337736e-16
opposing,0.6950000000000001,1.0514795235463845,0.7919595949289332,0.6102600949219582,1.1102230246251565e-16
opposing,0.7000000000000001,1.0528389873495656,0.7919595949289333,0.5338365339454552,1.6653345369377348e-16
opposing,0.705,1.0540140742939483,0.7919595949289333,0.45628219021690797,7.850462293418876e-17
opposing,0.71,1.0550029067235134,0.7919595949289333,0.37775482387915843,7.850462293418876e-17
opposing,0.715,1.0558038959049942,0.7919595949289332,0.2984173373869459,1.2412670766236366e-16
opposing,0.72,1.0564157490663633,0.7919595949289333,0.21843694988665321,2.7755575615628914e-17
opposing,0.725,1.0568374751633713,0.7919595949289333,0.13798432894238302,6.206335383118183e-17
opposing,0.73,1.0570683893240054,0.7919595949289333,0.05723268788937591,1.6883057536160649e-16
opposing,0.735,1.0571081159319309,0.7919595949289333,-0.023643142356248686,2.2887833992611187e-16
opposing,0.74,1.05695659032178,0.7919595949289333,-0.10446765779185785,1.1102230246251565e-16
opposing,0.745,1.0566140590713065,0.7919595949289333,-0.18506563262372616,0.0
opposing,0.75,1.0560810788878288,0.7919595949289333,-0.26526306775016406,7.850462293418876e-17
opposing,0.755,1.0553585140987956,0.7919595949289332,-0.34488812686462944,2.7755575615628914e-17
opposing,0.76,1.0544475327686131,0.7919595949289333,-0.42377205081154223,0.0
opposing,0.765,1.0533496014758172,0.7919595949289332,-0.5017500411779288,1.1102230246251565e-16
opposing,0.77,1.0520664787961551,0.7919595949289333,-0.5786621045963715,1.1102230246251565e-16
opposing,0.775,1.0506002075479486,0.7919595949289333,-0.6543538498571926,0.0
opposing,0.78,1.0489531058661368,0.7919595949289333,-0.7286772306663684,0.0
opposing,0.785,1.0471277571804665,0.7919595949289332,-0.8014912277231648,1.3877787807814457e-16
opposing,0.79,1.0451269991813616,0.7919595949289333,-0.8726624647096443,0.0
opposing,0.795,1.0429539118638962,0.7919595949289332,-0.9420657537624731,5.551115123125783e-17
opposing,0.8,1.0406118047460329,0.7919595949289333,-1.0095845670156576,0.0
opposing,0.805,1.0381042033617458,0.7919595949289332,-1.075111431839667,2.3714374201337736e-16
opposing,0.81,1.0354348351328766,0.7919595949289333,-1.1385482484373106,8.326672684688674e-17
opposing,0.8150000000000001,1.032607614725508,0.7919595949289333,-1.1998065294707871,2.7755575615628914e-17
opposing,0.8200000000000001,1.0296266289973772,0.7919595949289333,-1.2588075623683952,8.326672684688674e-17
opposing,0.8250000000000001,1.026496121642348,0.7919595949289332,-1.3154824958784155,1.1102230246251565e-16
opposing,0.8300000000000001,1.0232204776363778,0.7919595949289333,-1.3697723532863573,5.551115123125783e-17
opposing,0.835,1.0198042075867289,0.7919595949289332,-1.42162797547937,0.0
opposing,0.84,1.0162519320825676,0.7919595949289333,-1.4710098977181685,5.551115123125783e-17
opposing,0.845,1.0125683661405813,0.7919595949289332,-1.5178881645561328,2.7755575615628914e-17
opposing,0.85,1.008758303834032,0.7919595949289333,-1.5622420878235281,2.7755575615628914e-17
opposing,0.855,1.0048266031877509,0.7919595949289332,-1.604059952969413,2.3714374201337736e-16
opposing,0.86,1.0007781714152109,0.7919595949289333,-1.6433386793271638,1.3877787807814457e-16
opposing,0.865,0.9966179505669834,0.7919595949289332,-1.6800834400428566,5.551115123125783e-17
opposing,0.87,0.9923509036528209,0.7919595949289333,-1.7143072474849408,1.1102230246251565e-16
opposing,0.875,0.9879820012923066,0.7919595949289332,-1.746030509944303,2.2887833992611187e-16
opposing,0.88,0.9835162089417132,0.7919595949289333,-1.7752805653435884,1.1443916996305594e-16
opposing,0.885,0.9789584747373637,0.7919595949289332,-1.8020911975123717,0.0
opposing,0.89,0.9743137179886142,0.7919595949289333,-1.8265021403589548,2.220446049250313e-16
opposing,0.895,0.9695868183465655,0.7919595949289332,-1.8485585749903737,2.2887833992611187e-16
opposing,0.9,0.964782605667883,0.7919595949289333,-1.868310624508685,1.2412670766236366e-16
opposing,0.905,0.9599058505866801,0.7919595949289332,-1.8858128508537129,0.0
opposing,0.91,0.9549612558014005,0.7919595949289333,-1.9011237576790665,2.3714374201337736e-16
opposing,0.915,0.9499534480779918,0.7919595949289333,-1.9143053028481454,0.0
opposing,0.92,0.9448869709654991,0.7919595949289333,-1.9254224237281672,1.2412670766236366e-16
opposing,0.925,0.939766278215471,0.7919595949289333,-1.9345425780499204,0.0
opposing,0.93,0.9345957278923377,0.7919595949289333,-1.9417353026961945,2.220446049250313e-16
opposing,0.935,0.9293795771581489,0.7919595949289333,-1.94707179238726,2.237726045655905e-16
opposing,0.9400000000000001,0.9241219777117593,0.7919595949289333,-1.9506244998533475,1.3877787807814457e-16
opposing,0.9450000000000001,0.9188269718597317,0.7919595949289333,-1.9524667587244688,8.326672684688674e-17
opposing,0.9500000000000001,0.9134984891938419,0.7919595949289333,-1.952672430031547,2.220446049250313e-16
opposing,0.9550000000000001,0.9081403438481196,0.7919595949289333,-1.951315572900836,5.551115123125783e-17
opposing,0.96,0.9027562323068256,0.7919595949289333,-1.9484701397383286,0.0
opposing,0.965,0.8973497317336054,0.7919595949289333,-1.9442096959432034,1.2412670766236366e-16
opposing,0.97,0.8919242987912527,0.7919595949289333,-1.9386071639590143,2.7755575615628914e-17
opposing,0.975,0.8864832689210458,0.7919595949289333,-1.9317345912692807,2.237726045655905e-16
opposing,0.98,0.8810298560504352,0.7919595949289332,-1.9236629417686735,2.220446049250313e-16
opposing,0.985,0.8755671526979495,0.7919595949289333,-1.9144619097918234,8.326672684688674e-17
