method,horizon,seed,update,generated_training_trajectories,training_actions,purchased_reference_queries,purchased_invariant_checks,candidate_reference_labels,evaluation_episodes,reference_success,cheap_success,cheap_false_acceptance,reporting_reference_queries
whole_group_residual,48,6,150,1200,57600,525,25200,927,256,0.3046875,0.8203125,0.515625,256
whole_group_residual,48,6,175,1400,67200,597,28656,1090,256,0.37890625,0.84765625,0.46875,256
whole_group_residual,48,6,200,1600,76800,693,33264,1259,256,0.484375,0.875,0.390625,256
whole_group_residual,48,6,225,1800,86400,773,37104,1431,256,0.51953125,0.87109375,0.3515625,256
whole_group_residual,48,6,250,2000,96000,839,40272,1610,256,0.55078125,0.875,0.32421875,256
whole_group_residual,48,6,275,2200,105600,910,43680,1768,256,0.58984375,0.86328125,0.2734375,256
whole_group_residual,48,6,300,2400,115200,985,47280,1931,256,0.59765625,0.8984375,0.30078125,256
rr_completion,48,6,0,0,0,0,0,0,256,0.03515625,0.69140625,0.65625,256
rr_completion,48,6,25,200,9600,83,3984,148,256,0.0625,0.7265625,0.6640625,256
rr_completion,48,6,50,400,19200,163,7824,292,256,0.11328125,0.765625,0.65234375,256
rr_completion,48,6,75,600,28800,231,11088,441,256,0.1484375,0.77734375,0.62890625,256
rr_completion,48,6,100,800,38400,309,14832,588,256,0.1953125,0.7890625,0.59375,256
rr_completion,48,6,125,1000,48000,388,18624,743,256,0.23828125,0.78515625,0.546875,256
rr_completion,48,6,150,1200,57600,500,24000,904,256,0.30859375,0.7890625,0.48046875,256
rr_completion,48,6,175,1400,67200,562,26976,1062,256,0.359375,0.8515625,0.4921875,256
rr_completion,48,6,200,1600,76800,653,31344,1220,256,0.4375,0.828125,0.390625,256
rr_completion,48,6,225,1800,86400,739,35472,1386,256,0.51171875,0.85546875,0.34375,256
rr_completion,48,6,250,2000,96000,813,39024,1555,256,0.54296875,0.83984375,0.296875,256
rr_completion,48,6,275,2200,105600,891,42768,1712,256,0.58984375,0.8671875,0.27734375,256
rr_completion,48,6,300,2400,115200,970,46560,1875,256,0.63671875,0.88671875,0.25,256
naive_reward_ht,48,6,0,0,0,0,0,0,256,0.03515625,0.69140625,0.65625,256
naive_reward_ht,48,6,25,200,9600,77,3696,148,256,0.0390625,0.69140625,0.65234375,256
naive_reward_ht,48,6,50,400,19200,151,7248,291,256,0.046875,0.6953125,0.6484375,256
naive_reward_ht,48,6,75,600,28800,231,11088,430,256,0.05859375,0.69921875,0.640625,256
naive_reward_ht,48,6,100,800,38400,306,14688,568,256,0.08984375,0.73046875,0.640625,256
naive_reward_ht,48,6,125,1000,48000,390,18720,721,256,0.09765625,0.75,0.65234375,256
naive_reward_ht,48,6,150,1200,57600,465,22320,874,256,0.13671875,0.76171875,0.625,256
naive_reward_ht,48,6,175,1400,67200,537,25776,1025,256,0.15625,0.76171875,0.60546875,256
naive_reward_ht,48,6,200,1600,76800,615,29520,1171,256,0.171875,0.765625,0.59375,256
naive_reward_ht,48,6,225,1800,86400,690,33120,1328,256,0.1796875,0.74609375,0.56640625,256
naive_reward_ht,48,6,250,2000,96000,760,36480,1472,256,0.19921875,0.70703125,0.5078125,256
naive_reward_ht,48,6,275,2200,105600,835,40080,1606,256,0.21484375,0.7109375,0.49609375,256
naive_reward_ht,48,6,300,2400,115200,905,43440,1743,256,0.265625,0.73828125,0.47265625,256
partial_replacement,48,6,0,0,0,0,0,0,256,0.03515625,0.69140625,0.65625,256
partial_replacement,48,6,25,200,9600,79,3792,150,256,0.04296875,0.75,0.70703125,256
partial_replacement,48,6,50,400,19200,159,7632,301,256,0.05078125,0.77734375,0.7265625,256
partial_replacement,48,6,75,600,28800,250,12000,459,256,0.0703125,0.78515625,0.71484375,256
partial_replacement,48,6,100,800,38400,334,16032,618,256,0.05859375,0.80078125,0.7421875,256
partial_replacement,48,6,125,1000,48000,429,20592,788,256,0.07421875,0.80078125,0.7265625,256
partial_replacement,48,6,150,1200,57600,511,24528,957,256,0.09375,0.7890625,0.6953125,256
partial_replacement,48,6,175,1400,67200,592,28416,1127,256,0.08984375,0.796875,0.70703125,256
partial_replacement,48,6,200,1600,76800,680,32640,1294,256,0.109375,0.828125,0.71875,256
partial_replacement,48,6,225,1800,86400,765,36720,1473,256,0.125,0.8515625,0.7265625,256
partial_replacement,48,6,250,2000,96000,852,40896,1651,256,0.12109375,0.86328125,0.7421875,256
partial_replacement,48,6,275,2200,105600,943,45264,1822,256,0.15234375,0.86328125,0.7109375,256
partial_replacement,48,6,300,2400,115200,1027,49296,1991,256,0.203125,0.87109375,0.66796875,256
full,48,7,0,0,0,0,0,0,256,0.046875,0.765625,0.71875,256
full,48,7,25,200,9600,146,7008,146,256,0.078125,0.77734375,0.69921875,256
full,48,7,50,400,19200,288,13824,288,256,0.1015625,0.7734375,0.671875,256
full,48,7,75,600,28800,439,21072,439,256,0.13671875,0.796875,0.66015625,256
full,48,7,100,800,38400,603,28944,603,256,0.1796875,0.81640625,0.63671875,256
full,48,7,125,1000,48000,768,36864,768,256,0.20703125,0.82421875,0.6171875,256
full,48,7,150,1200,57600,929,44592,929,256,0.2734375,0.82421875,0.55078125,256
full,48,7,175,1400,67200,1086,52128,1086,256,0.33984375,0.8359375,0.49609375,256
full,48,7,200,1600,76800,1251,60048,1251,256,0.3828125,0.8125,0.4296875,256
full,48,7,225,1800,86400,1419,68112,1419,256,0.421875,0.8515625,0.4296875,256
full,48,7,250,2000,96000,1589,76272,1589,256,0.4609375,0.8671875,0.40625,256
full,48,7,275,2200,105600,1766,84768,1766,256,0.515625,0.87109375,0.35546875,256
full,48,7,300,2400,115200,1940,93120,1940,256,0.5546875,0.87890625,0.32421875,256
proxy,48,7,0,0,0,0,0,0,256,0.046875,0.765625,0.71875,256
proxy,48,7,25,200,9600,0,0,148,256,0.05078125,0.76953125,0.71875,256
proxy,48,7,50,400,19200,0,0,297,256,0.06640625,0.828125,0.76171875,256
proxy,48,7,75,600,28800,0,0,460,256,0.046875,0.84765625,0.80078125,256
proxy,48,7,100,800,38400,0,0,638,256,0.03515625,0.86328125,0.828125,256
proxy,48,7,125,1000,48000,0,0,815,256,0.05078125,0.8671875,0.81640625,256
proxy,48,7,150,1200,57600,0,0,992,256,0.0390625,0.8671875,0.828125,256
proxy,48,7,175,1400,67200,0,0,1159,256,0.03515625,0.87890625,0.84375,256
proxy,48,7,200,1600,76800,0,0,1338,256,0.0390625,0.8828125,0.84375,256
proxy,48,7,225,1800,86400,0,0,1523,256,0.03515625,0.89453125,0.859375,256
proxy,48,7,250,2000,96000,0,0,1707,256,0.03515625,0.89453125,0.859375,256
proxy,48,7,275,2200,105600,0,0,1886,256,0.046875,0.90625,0.859375,256
proxy,48,7,300,2400,115200,0,0,2072,256,0.0390625,0.90625,0.8671875,256
whole_group_residual,48,7,0,0,0,0,0,0,256,0.046875,0.765625,0.71875,256
whole_group_residual,48,7,25,200,9600,91,4368,150,256,0.0546875,0.78515625,0.73046875,256
whole_group_residual,48,7,50,400,19200,172,8256,295,256,0.078125,0.796875,0.71875,256
whole_group_residual,48,7,75,600,28800,276,13248,449,256,0.1171875,0.796875,0.6796875,256
whole_group_residual,48,7,100,800,38400,325,15600,614,256,0.15625,0.828125,0.671875,256
whole_group_residual,48,7,125,1000,48000,426,20448,778,256,0.23046875,0.8203125,0.58984375,256
whole_group_residual,48,7,150,1200,57600,484,23232,937,256,0.27734375,0.8359375,0.55859375,256
whole_group_residual,48,7,175,1400,67200,561,26928,1098,256,0.3203125,0.8359375,0.515625,256
whole_group_residual,48,7,200,1600,76800,643,30864,1264,256,0.3828125,0.8046875,0.421875,256
whole_group_residual,48,7,225,1800,86400,748,35904,1432,256,0.43359375,0.859375,0.42578125,256
whole_group_residual,48,7,250,2000,96000,839,40272,1604,256,0.48046875,0.86328125,0.3828125,256
whole_group_residual,48,7,275,2200,105600,946,45408,1774,256,0.5078125,0.8515625,0.34375,256
whole_group_residual,48,7,300,2400,115200,1025,49200,1941,256,0.55078125,0.85546875,0.3046875,256
rr_completion,48,7,0,0,0,0,0,0,256,0.046875,0.765625,0.71875,256
rr_completion,48,7,25,200,9600,85,4080,147,256,0.0546875,0.77734375,0.72265625,256
rr_completion,48,7,50,400,19200,165,7920,294,256,0.07421875,0.80078125,0.7265625,256
rr_completion,48,7,75,600,28800,259,12432,446,256,0.11328125,0.80859375,0.6953125,256
rr_completion,48,7,100,800,38400,321,15408,610,256,0.14453125,0.828125,0.68359375,256
rr_completion,48,7,125,1000,48000,413,19824,773,256,0.21875,0.8203125,0.6015625,256
rr_completion,48,7,150,1200,57600,484,23232,932,256,0.25390625,0.8359375,0.58203125,256
rr_completion,48,7,175,1400,67200,567,27216,1092,256,0.31640625,0.84765625,0.53125,256
rr_completion,48,7,200,1600,76800,649,31152,1257,256,0.3828125,0.81640625,0.43359375,256
rr_completion,48,7,225,1800,86400,757,36336,1430,256,0.4296875,0.859375,0.4296875,256
rr_completion,48,7,250,2000,96000,844,40512,1603,256,0.5,0.8671875,0.3671875,256
rr_completion,48,7,275,2200,105600,943,45264,1779,256,0.52734375,0.87109375,0.34375,256
rr_completion,48,7,300,2400,115200,1025,49200,1949,256,0.5625,0.8671875,0.3046875,256
naive_reward_ht,48,7,0,0,0,0,0,0,256,0.046875,0.765625,0.71875,256
naive_reward_ht,48,7,25,200,9600,77,3696,146,256,0.0625,0.7734375,0.7109375,256
naive_reward_ht,48,7,50,400,19200,148,7104,288,256,0.09375,0.75390625,0.66015625,256
naive_reward_ht,48,7,75,600,28800,219,10512,430,256,0.1171875,0.7734375,0.65625,256
naive_reward_ht,48,7,100,800,38400,304,14592,587,256,0.13671875,0.78125,0.64453125,256
naive_reward_ht,48,7,125,1000,48000,385,18480,741,256,0.15625,0.796875,0.640625,256
naive_reward_ht,48,7,150,1200,57600,459,22032,895,256,0.17578125,0.796875,0.62109375,256
naive_reward_ht,48,7,175,1400,67200,526,25248,1037,256,0.19921875,0.79296875,0.59375,256
naive_reward_ht,48,7,200,1600,76800,607,29136,1193,256,0.21875,0.76171875,0.54296875,256
naive_reward_ht,48,7,225,1800,86400,683,32784,1348,256,0.2578125,0.80078125,0.54296875,256
naive_reward_ht,48,7,250,2000,96000,764,36672,1501,256,0.28515625,0.80859375,0.5234375,256
naive_reward_ht,48,7,275,2200,105600,847,40656,1660,256,0.32421875,0.79296875,0.46875,256
naive_reward_ht,48,7,300,2400,115200,916,43968,1816,256,0.328125,0.78125,0.453125,256
partial_replacement,48,7,0,0,0,0,0,0,256,0.046875,0.765625,0.71875,256
partial_replacement,48,7,25,200,9600,76,3648,148,256,0.0625,0.79296875,0.73046875,256
partial_replacement,48,7,50,400,19200,149,7152,294,256,0.0625,0.8046875,0.7421875,256
partial_replacement,48,7,75,600,28800,230,11040,452,256,0.07421875,0.81640625,0.7421875,256
partial_replacement,48,7,100,800,38400,321,15408,621,256,0.09375,0.8203125,0.7265625,256
partial_replacement,48,7,125,1000,48000,407,19536,787,256,0.10546875,0.828125,0.72265625,256
partial_replacement,48,7,150,1200,57600,490,23520,953,256,0.12109375,0.84375,0.72265625,256
partial_replacement,48,7,175,1400,67200,566,27168,1113,256,0.1484375,0.84375,0.6953125,256
partial_replacement,48,7,200,1600,76800,654,31392,1285,256,0.1484375,0.84765625,0.69921875,256
partial_replacement,48,7,225,1800,86400,743,35664,1458,256,0.203125,0.85546875,0.65234375,256
partial_replacement,48,7,250,2000,96000,835,40080,1629,256,0.203125,0.86328125,0.66015625,256
partial_replacement,48,7,275,2200,105600,929,44592,1805,256,0.21875,0.8671875,0.6484375,256
partial_replacement,48,7,300,2400,115200,1013,48624,1982,256,0.2421875,0.875,0.6328125,256
full,48,8,0,0,0,0,0,0,256,0.0546875,0.73046875,0.67578125,256
full,48,8,25,200,9600,146,7008,146,256,0.0546875,0.73046875,0.67578125,256
full,48,8,50,400,19200,300,14400,300,256,0.08984375,0.73828125,0.6484375,256
full,48,8,75,600,28800,441,21168,441,256,0.1328125,0.7734375,0.640625,256
full,48,8,100,800,38400,606,29088,606,256,0.1796875,0.7734375,0.59375,256
full,48,8,125,1000,48000,750,36000,750,256,0.2109375,0.79296875,0.58203125,256
full,48,8,150,1200,57600,908,43584,908,256,0.265625,0.8203125,0.5546875,256
full,48,8,175,1400,67200,1069,51312,1069,256,0.3125,0.85546875,0.54296875,256
full,48,8,200,1600,76800,1236,59328,1236,256,0.35546875,0.86328125,0.5078125,256
full,48,8,225,1800,86400,1403,67344,1403,256,0.40234375,0.87890625,0.4765625,256
full,48,8,250,2000,96000,1578,75744,1578,256,0.46875,0.88671875,0.41796875,256
full,48,8,275,2200,105600,1765,84720,1765,256,0.51953125,0.8984375,0.37890625,256
full,48,8,300,2400,115200,1942,93216,1942,256,0.546875,0.890625,0.34375,256
proxy,48,8,0,0,0,0,0,0,256,0.0546875,0.73046875,0.67578125,256
proxy,48,8,25,200,9600,0,0,149,256,0.04296875,0.78125,0.73828125,256
proxy,48,8,50,400,19200,0,0,311,256,0.046875,0.81640625,0.76953125,256
proxy,48,8,75,600,28800,0,0,466,256,0.05859375,0.8359375,0.77734375,256
proxy,48,8,100,800,38400,0,0,640,256,0.0546875,0.87109375,0.81640625,256
proxy,48,8,125,1000,48000,0,0,813,256,0.0390625,0.89453125,0.85546875,256
proxy,48,8,150,1200,57600,0,0,989,256,0.03125,0.9140625,0.8828125,256
proxy,48,8,175,1400,67200,0,0,1169,256,0.015625,0.91796875,0.90234375,256
proxy,48,8,200,1600,76800,0,0,1348,256,0.0,0.921875,0.921875,256
proxy,48,8,225,1800,86400,0,0,1519,256,0.0,0.93359375,0.93359375,256
proxy,48,8,250,2000,96000,0,0,1702,256,0.0,0.9296875,0.9296875,256
proxy,48,8,275,2200,105600,0,0,1892,256,0.0,0.94921875,0.94921875,256
proxy,48,8,300,2400,115200,0,0,2076,256,0.0,0.94921875,0.94921875,256
whole_group_residual,48,8,0,0,0,0,0,0,256,0.0546875,0.73046875,0.67578125,256
whole_group_residual,48,8,25,200,9600,72,3456,148,256,0.0625,0.74609375,0.68359375,256
whole_group_residual,48,8,50,400,19200,152,7296,305,256,0.08203125,0.75390625,0.671875,256
whole_group_residual,48,8,75,600,28800,222,10656,449,256,0.11328125,0.76171875,0.6484375,256
whole_group_residual,48,8,100,800,38400,298,14304,613,256,0.15234375,0.76171875,0.609375,256
whole_group_residual,48,8,125,1000,48000,338,16224,755,256,0.19140625,0.77734375,0.5859375,256
whole_group_residual,48,8,150,1200,57600,442,21216,913,256,0.24609375,0.8359375,0.58984375,256
whole_group_residual,48,8,175,1400,67200,508,24384,1074,256,0.27734375,0.8515625,0.57421875,256
whole_group_residual,48,8,200,1600,76800,581,27888,1238,256,0.3203125,0.85546875,0.53515625,256
whole_group_residual,48,8,225,1800,86400,655,31440,1408,256,0.35546875,0.8671875,0.51171875,256
whole_group_residual,48,8,250,2000,96000,718,34464,1574,256,0.3984375,0.87109375,0.47265625,256
whole_group_residual,48,8,275,2200,105600,818,39264,1758,256,0.4609375,0.8828125,0.421875,256
whole_group_residual,48,8,300,2400,115200,915,43920,1933,256,0.4765625,0.8515625,0.375,256
rr_completion,48,8,0,0,0,0,0,0,256,0.0546875,0.73046875,0.67578125,256
rr_completion,48,8,25,200,9600,71,3408,144,256,0.078125,0.74609375,0.66796875,256
rr_completion,48,8,50,400,19200,150,7200,301,256,0.0859375,0.765625,0.6796875,256
rr_completion,48,8,75,600,28800,220,10560,443,256,0.1171875,0.77734375,0.66015625,256
rr_completion,48,8,100,800,38400,293,14064,610,256,0.16015625,0.79296875,0.6328125,256
rr_completion,48,8,125,1000,48000,348,16704,766,256,0.171875,0.82421875,0.65234375,256
rr_completion,48,8,150,1200,57600,445,21360,926,256,0.22265625,0.8359375,0.61328125,256
rr_completion,48,8,175,1400,67200,517,24816,1085,256,0.26953125,0.81640625,0.546875,256
rr_completion,48,8,200,1600,76800,586,28128,1245,256,0.28125,0.83203125,0.55078125,256
rr_completion,48,8,225,1800,86400,662,31776,1412,256,0.34375,0.8671875,0.5234375,256
rr_completion,48,8,250,2000,96000,731,35088,1579,256,0.3984375,0.87109375,0.47265625,256
rr_completion,48,8,275,2200,105600,826,39648,1761,256,0.43359375,0.8671875,0.43359375,256
rr_completion,48,8,300,2400,115200,918,44064,1924,256,0.45703125,0.80078125,0.34375,256
naive_reward_ht,48,8,0,0,0,0,0,0,256,0.0546875,0.73046875,0.67578125,256
naive_reward_ht,48,8,25,200,9600,72,3456,146,256,0.05859375,0.734375,0.67578125,256
naive_reward_ht,48,8,50,400,19200,150,7200,299,256,0.0625,0.73046875,0.66796875,256
naive_reward_ht,48,8,75,600,28800,218,10464,437,256,0.07421875,0.75,0.67578125,256
naive_reward_ht,48,8,100,800,38400,291,13968,596,256,0.08203125,0.75390625,0.671875,256
naive_reward_ht,48,8,125,1000,48000,354,16992,744,256,0.09375,0.7578125,0.6640625,256
naive_reward_ht,48,8,150,1200,57600,433,20784,895,256,0.11328125,0.78515625,0.671875,256
naive_reward_ht,48,8,175,1400,67200,514,24672,1053,256,0.1328125,0.8046875,0.671875,256
naive_reward_ht,48,8,200,1600,76800,594,28512,1212,256,0.1796875,0.80078125,0.62109375,256
naive_reward_ht,48,8,225,1800,86400,672,32256,1362,256,0.2109375,0.77734375,0.56640625,256
naive_reward_ht,48,8,250,2000,96000,748,35904,1511,256,0.2265625,0.76171875,0.53515625,256
naive_reward_ht,48,8,275,2200,105600,817,39216,1654,256,0.23828125,0.7734375,0.53515625,256
naive_reward_ht,48,8,300,2400,115200,884,42432,1798,256,0.25,0.73828125,0.48828125,256
partial_replacement,48,8,0,0,0,0,0,0,256,0.0546875,0.73046875,0.67578125,256
partial_replacement,48,8,25,200,9600,71,3408,145,256,0.0703125,0.7421875,0.671875,256
partial_replacement,48,8,50,400,19200,152,7296,302,256,0.06640625,0.76171875,0.6953125,256
partial_replacement,48,8,75,600,28800,223,10704,445,256,0.06640625,0.79296875,0.7265625,256
partial_replacement,48,8,100,800,38400,302,14496,612,256,0.08984375,0.8359375,0.74609375,256
partial_replacement,48,8,125,1000,48000,370,17760,771,256,0.08203125,0.84375,0.76171875,256
partial_replacement,48,8,150,1200,57600,451,21648,931,256,0.09765625,0.8515625,0.75390625,256
partial_replacement,48,8,175,1400,67200,536,25728,1100,256,0.1171875,0.8828125,0.765625,256
partial_replacement,48,8,200,1600,76800,619,29712,1267,256,0.1484375,0.89453125,0.74609375,256
partial_replacement,48,8,225,1800,86400,706,33888,1434,256,0.171875,0.90625,0.734375,256
partial_replacement,48,8,250,2000,96000,796,38208,1612,256,0.171875,0.90625,0.734375,256
partial_replacement,48,8,275,2200,105600,880,42240,1790,256,0.23828125,0.91015625,0.671875,256
partial_replacement,48,8,300,2400,115200,959,46032,1964,256,0.26171875,0.90234375,0.640625,256
full,48,9,0,0,0,0,0,0,256,0.0625,0.77734375,0.71484375,256
full,48,9,25,200,9600,145,6960,145,256,0.07421875,0.7734375,0.69921875,256
full,48,9,50,400,19200,278,13344,278,256,0.12890625,0.79296875,0.6640625,256
full,48,9,75,600,28800,433,20784,433,256,0.171875,0.796875,0.625,256
full,48,9,100,800,38400,589,28272,589,256,0.20703125,0.84765625,0.640625,256
full,48,9,125,1000,48000,750,36000,750,256,0.265625,0.8671875,0.6015625,256
full,48,9,150,1200,57600,914,43872,914,256,0.30859375,0.8828125,0.57421875,256
full,48,9,175,1400,67200,1081,51888,1081,256,0.38671875,0.87109375,0.484375,256
full,48,9,200,1600,76800,1257,60336,1257,256,0.42578125,0.88671875,0.4609375,256
full,48,9,225,1800,86400,1430,68640,1430,256,0.45703125,0.87890625,0.421875,256
full,48,9,250,2000,96000,1606,77088,1606,256,0.5234375,0.8828125,0.359375,256
full,48,9,275,2200,105600,1776,85248,1776,256,0.58984375,0.8984375,0.30859375,256
full,48,9,300,2400,115200,1951,93648,1951,256,0.6171875,0.9140625,0.296875,256
proxy,48,9,0,0,0,0,0,0,256,0.0625,0.77734375,0.71484375,256
proxy,48,9,25,200,9600,0,0,149,256,0.0703125,0.80078125,0.73046875,256
proxy,48,9,50,400,19200,0,0,293,256,0.08984375,0.8203125,0.73046875,256
proxy,48,9,75,600,28800,0,0,455,256,0.078125,0.87890625,0.80078125,256
proxy,48,9,100,800,38400,0,0,622,256,0.0625,0.87890625,0.81640625,256
proxy,48,9,125,1000,48000,0,0,790,256,0.07421875,0.89453125,0.8203125,256
proxy,48,9,150,1200,57600,0,0,959,256,0.06640625,0.90625,0.83984375,256
proxy,48,9,175,1400,67200,0,0,1137,256,0.0546875,0.91015625,0.85546875,256
proxy,48,9,200,1600,76800,0,0,1320,256,0.05078125,0.90625,0.85546875,256
proxy,48,9,225,1800,86400,0,0,1500,256,0.078125,0.91015625,0.83203125,256
proxy,48,9,250,2000,96000,0,0,1685,256,0.1015625,0.91796875,0.81640625,256
proxy,48,9,275,2200,105600,0,0,1868,256,0.07421875,0.921875,0.84765625,256
proxy,48,9,300,2400,115200,0,0,2051,256,0.09375,0.92578125,0.83203125,256
whole_group_residual,48,9,0,0,0,0,0,0,256,0.0625,0.77734375,0.71484375,256
whole_group_residual,48,9,25,200,9600,61,2928,147,256,0.08203125,0.79296875,0.7109375,256
whole_group_residual,48,9,50,400,19200,126,6048,283,256,0.12890625,0.80859375,0.6796875,256
whole_group_residual,48,9,75,600,28800,203,9744,444,256,0.17578125,0.8515625,0.67578125,256
whole_group_residual,48,9,100,800,38400,261,12528,606,256,0.203125,0.85546875,0.65234375,256
