seed,policy,coeff0,coeff1,utility,min_margin,feasible
1702,scalar,0.6083333333333333,0.6083333333333333,0.936031746031746,-0.3985714285714286,False
1702,scalar,0.6166666666666667,0.6166666666666667,0.936031746031746,-0.3985714285714286,False
1702,scalar,0.625,0.625,0.9349206349206349,-0.3985714285714286,False
1702,scalar,0.6333333333333333,0.6333333333333333,0.9326984126984127,-0.3985714285714286,False
1702,scalar,0.6416666666666666,0.6416666666666666,0.9304444444444445,-0.42714285714285705,False
1702,scalar,0.65,0.65,0.9304444444444445,-0.42714285714285705,False
1702,scalar,0.6583333333333333,0.6583333333333333,0.9293015873015874,-0.4557142857142856,False
1702,scalar,0.6666666666666666,0.6666666666666666,0.9293015873015874,-0.4557142857142856,False
1702,scalar,0.675,0.675,0.925904761904762,-0.5128571428571428,False
1702,scalar,0.6833333333333333,0.6833333333333333,0.9236825396825397,-0.5128571428571428,False
1702,scalar,0.6916666666666667,0.6916666666666667,0.9225714285714286,-0.5255555555555556,False
1702,scalar,0.7,0.7,0.9225714285714286,-0.5255555555555556,False
1702,scalar,0.7083333333333334,0.7083333333333334,0.9225714285714286,-0.5255555555555556,False
1702,scalar,0.7166666666666667,0.7166666666666667,0.9225714285714286,-0.5255555555555556,False
1702,scalar,0.725,0.725,0.9203492063492065,-0.5533333333333332,False
1702,scalar,0.7333333333333333,0.7333333333333333,0.916984126984127,-0.5533333333333332,False
1702,scalar,0.7416666666666667,0.7416666666666667,0.9135873015873017,-0.5985714285714285,False
1702,scalar,0.75,0.75,0.9135873015873017,-0.5985714285714285,False
1702,scalar,0.7583333333333333,0.7583333333333333,0.9113333333333333,-0.627142857142857,False
1702,scalar,0.7666666666666666,0.7666666666666666,0.9113333333333333,-0.627142857142857,False
1702,scalar,0.775,0.775,0.9091111111111112,-0.6366666666666666,False
1702,scalar,0.7833333333333333,0.7833333333333333,0.9091111111111112,-0.6366666666666666,False
1702,scalar,0.7916666666666666,0.7916666666666666,0.9057777777777778,-0.6644444444444444,False
1702,scalar,0.8,0.8,0.9024444444444445,-0.6644444444444444,False
1702,scalar,0.8083333333333333,0.8083333333333333,0.9024444444444445,-0.6644444444444444,False
1702,scalar,0.8166666666666667,0.8166666666666667,0.9024444444444445,-0.6644444444444444,False
