analysis_stage,scenario,weighted,kappa,validation_kappa,audit_cost,budget,units,k,policy,state,ordinary_count_mean,validation_count_mean,mean_estimate,reference
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,09,20.0,128.64,8.566632641809433,8.553915436577434
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,10,20.0,76.96,8.585245722690809,8.68655574679671
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,11,20.0,76.16,8.600970053146854,8.715625586193958
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,12,20.0,112.04,8.564360246086997,8.560529336304098
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,13,20.0,146.24,8.536164364541305,8.443810730882975
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,15,20.0,93.64,8.579279277290297,8.658482845451683
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,16,20.0,125.04,8.55679567190944,8.519994162288384
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,17,20.0,86.88,8.584907093681055,8.66492682427592
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,18,20.0,150.84,8.54741254632038,8.485706993363962
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,19,20.0,109.56,8.571149823464442,8.577984966753396
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,20,20.0,139.2,8.558889852137431,8.534743722050223
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,22,20.0,162.68,8.50057905226231,8.30594265577447
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,23,20.0,111.68,8.570998913129387,8.594057633792733
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,24,20.0,101.4,8.581045644420447,8.630635650276268
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,25,20.0,98.72,8.582310750211276,8.637808611816821
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,26,20.0,132.12,8.558068095970345,8.529325204961111
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,27,20.0,92.56,8.582760282749314,8.632127728901924
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,28,20.0,69.52,8.58372797809154,8.698599093531108
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,29,20.0,163.28,8.515525174236629,8.384601691143747
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,30,20.0,116.44,8.561347299152446,8.572748028227481
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,31,20.0,53.64,8.602311541985392,8.814423125346226
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,32,20.0,162.96,8.488030595032741,8.271645021645021
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,33,20.0,67.32,8.594815497542061,8.757779437391088
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,34,20.0,96.68,8.580925161631265,8.648255191607793
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,35,20.0,155.72,8.491911690396071,8.344547053649956
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,36,20.0,124.28,8.559795310957222,8.55199342375668
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,37,20.0,138.12,8.555195194056557,8.525340283811179
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,38,20.0,53.12,8.60591058837139,8.852889474840696
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,39,20.0,147.6,8.542724757170364,8.497960372960375
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,40,20.0,158.08,8.529509458620492,8.43805003460892
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,41,20.0,148.24,8.455821381622474,8.179193899782135
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,44,20.0,69.76,8.592534391293153,8.715135738192634
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,45,20.0,84.24,8.585150457410357,8.683043063859284
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,46,20.0,59.24,8.595656359646794,8.805004409171076
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,48,20.0,149.08,8.547785917006717,8.50069498069498
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,49,20.0,158.36,8.5400023271555,8.465273829827554
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,50,20.0,108.96,8.573674257749294,8.580938833570412
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,51,20.0,111.8,8.573184257856527,8.594168096054887
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,53,20.0,164.32,8.529754346456835,8.444160681032189
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,54,20.0,156.72,8.499293297587966,8.267142457318778
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,55,20.0,141.48,8.553249179125064,8.5075743170438
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,two_channel_kg,56,20.0,97.68,8.580594745041692,8.636943744752307
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,01,320.96,60.44,8.531037511385778,8.35949741315595
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,02,318.72,58.16,8.566770629567275,8.635873229939312
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,04,321.4,59.8,8.551106262296758,8.519881085098477
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,05,321.52,59.56,8.523809793736131,8.29320987654321
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,06,324.08,58.16,8.539267355093397,8.431945521937767
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,08,321.72,61.28,8.547314758891822,8.508233957978423
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,09,322.32,59.4,8.55801153988339,8.553915436577434
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,10,317.64,59.8,8.579640894721942,8.68655574679671
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,11,317.56,56.28,8.586294683447674,8.715625586193958
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,12,318.52,58.8,8.557480521452439,8.560529336304098
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,13,324.52,61.64,8.544540214880893,8.443810730882975
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,15,314.76,58.92,8.567931001894108,8.658482845451683
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,16,315.36,59.04,8.550413752644115,8.519994162288384
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,17,325.6,62.76,8.573499684581403,8.66492682427592
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,18,320.6,58.48,8.551936992485873,8.485706993363962
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,19,321.72,61.24,8.560567493959434,8.577984966753396
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,20,318.76,59.48,8.554222436221531,8.534743722050223
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,22,322.4,61.56,8.528487760177152,8.30594265577447
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,23,321.28,56.12,8.561464844462504,8.594057633792733
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,24,327.24,60.44,8.570859391751915,8.630635650276268
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,25,322.4,58.56,8.569626579426837,8.637808611816821
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,26,318.84,59.64,8.553976626446973,8.529325204961111
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,27,322.68,59.28,8.568399832042832,8.632127728901924
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,28,317.24,60.24,8.579647896191648,8.698599093531108
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,29,325.4,58.84,8.534501858711936,8.384601691143747
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,30,319.4,59.92,8.558203384909291,8.572748028227481
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,31,326.04,62.16,8.602192243089654,8.814423125346226
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,32,322.12,60.04,8.522045286741093,8.271645021645021
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,33,318.28,60.8,8.59026270055323,8.757779437391088
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,34,320.84,59.32,8.56759121922208,8.648255191607793
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,35,321.8,61.32,8.523116215388171,8.344547053649956
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,36,317.76,58.84,8.554601356479296,8.55199342375668
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,37,321.6,60.96,8.54810341634358,8.525340283811179
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,38,324.0,60.72,8.608259132280585,8.852889474840696
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,39,317.88,58.04,8.546012006413354,8.497960372960375
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,40,321.48,58.44,8.542390173886558,8.43805003460892
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,41,325.88,61.4,8.506890475574979,8.179193899782135
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,44,324.48,63.28,8.584101314155896,8.715135738192634
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,45,323.44,57.8,8.575774010651818,8.683043063859284
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,46,320.36,60.32,8.592431213431867,8.805004409171076
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,48,319.44,59.28,8.545414141122889,8.50069498069498
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,49,322.56,56.8,8.542843939540822,8.465273829827554
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,50,324.72,59.76,8.564474917398671,8.580938833570412
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,51,319.88,59.76,8.562793830463326,8.594168096054887
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,53,316.8,60.24,8.539855668539923,8.444160681032189
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,54,319.92,60.44,8.527842081408199,8.267142457318778
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,55,319.2,61.88,8.55061658661507,8.5075743170438
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,balanced_mix,56,319.08,60.52,8.57111264200592,8.636943744752307
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,01,20.0,121.84,8.512142702386708,8.35949741315595
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,02,20.0,122.0,8.575196693070877,8.635873229939312
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,04,20.0,117.44,8.549464606965703,8.519881085098477
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,05,20.0,118.12,8.49789980677907,8.29320987654321
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,06,20.0,119.56,8.532003441573753,8.431945521937767
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,08,20.0,120.52,8.542706280469927,8.508233957978423
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,09,20.0,120.2,8.555618439227663,8.553915436577434
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,10,20.0,120.08,8.594426595419856,8.68655574679671
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,11,20.0,122.44,8.609346492964393,8.715625586193958
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,12,20.0,120.44,8.558756948625414,8.560529336304098
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,13,20.0,118.04,8.532252575410322,8.443810730882975
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,15,20.0,120.56,8.577375556064668,8.658482845451683
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,16,20.0,117.6,8.548521378327264,8.519994162288384
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,17,20.0,119.92,8.587955266613244,8.66492682427592
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,18,20.0,115.28,8.546046077325194,8.485706993363962
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,19,20.0,123.96,8.560608895808812,8.577984966753396
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,20,20.0,121.24,8.549648279892091,8.534743722050223
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,22,20.0,118.84,8.507454573343681,8.30594265577447
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,23,20.0,120.0,8.563649907264901,8.594057633792733
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,24,20.0,120.64,8.575814646282568,8.630635650276268
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,25,20.0,116.32,8.57467983997872,8.637808611816821
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,26,20.0,119.52,8.55121491501542,8.529325204961111
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,27,20.0,118.12,8.581300596793152,8.632127728901924
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,28,20.0,119.52,8.592740644447105,8.698599093531108
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,29,20.0,115.84,8.517389165381235,8.384601691143747
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,30,20.0,122.84,8.557043640907173,8.572748028227481
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,31,20.0,121.64,8.6290331354434,8.814423125346226
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,32,20.0,120.28,8.495995569396673,8.271645021645021
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,33,20.0,119.92,8.61375153543585,8.757779437391088
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,34,20.0,120.48,8.578767788979661,8.648255191607793
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,35,20.0,122.44,8.496411882049696,8.344547053649956
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,36,20.0,120.04,8.557375188064603,8.55199342375668
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,37,20.0,119.48,8.546030384885086,8.525340283811179
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,38,20.0,123.56,8.645668315399309,8.852889474840696
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,39,20.0,117.4,8.540449166839698,8.497960372960375
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,40,20.0,120.84,8.531384489003052,8.43805003460892
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,41,20.0,122.16,8.468067266464688,8.179193899782135
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,44,20.0,118.44,8.60162235706182,8.715135738192634
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,45,20.0,119.84,8.588468949156026,8.683043063859284
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,46,20.0,120.76,8.620769656200796,8.805004409171076
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,48,20.0,121.52,8.539598261391351,8.50069498069498
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,49,20.0,122.68,8.535689804304674,8.465273829827554
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,50,20.0,119.92,8.56908120139559,8.580938833570412
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,51,20.0,117.12,8.56633052284747,8.594168096054887
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,53,20.0,119.28,8.528257336674304,8.444160681032189
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,54,20.0,122.68,8.504300802682666,8.267142457318778
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,55,20.0,118.48,8.548193277622005,8.5075743170438
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,validation_only,56,20.0,120.16,8.575319100326249,8.636943744752307
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,01,615.76,0.0,8.555638301976554,8.35949741315595
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,02,622.2,0.0,8.557557359079858,8.635873229939312
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,04,624.76,0.0,8.556831046907915,8.519881085098477
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,05,622.36,0.0,8.554633211441129,8.29320987654321
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,06,620.96,0.0,8.55462884863405,8.431945521937767
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,08,615.36,0.0,8.556550703990752,8.508233957978423
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,09,615.2,0.0,8.556672374880685,8.553915436577434
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,10,621.8,0.0,8.558228045396936,8.68655574679671
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,11,620.6,0.0,8.558747181932176,8.715625586193958
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,12,615.28,0.0,8.558724355655773,8.560529336304098
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,13,614.2,0.0,8.555996896147855,8.443810730882975
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,15,613.96,0.0,8.557940834903214,8.658482845451683
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,16,617.84,0.0,8.556642151964308,8.519994162288384
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,17,622.52,0.0,8.557483742667342,8.66492682427592
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,18,610.36,0.0,8.556922237467905,8.485706993363962
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,19,613.04,0.0,8.557211608486826,8.577984966753396
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,20,624.72,0.0,8.557433790244719,8.534743722050223
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,22,623.2,0.0,8.555207992283483,8.30594265577447
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,23,618.56,0.0,8.5571185970223,8.594057633792733
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,24,614.16,0.0,8.558259404143623,8.630635650276268
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,25,622.12,0.0,8.558007901890893,8.637808611816821
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,26,631.32,0.0,8.555846951354317,8.529325204961111
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,27,612.72,0.0,8.557730966757234,8.632127728901924
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,28,616.72,0.0,8.558742188594332,8.698599093531108
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,29,626.84,0.0,8.555235747527805,8.384601691143747
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,30,617.08,0.0,8.557465284845286,8.572748028227481
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,31,619.6,0.0,8.559868639915157,8.814423125346226
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,32,631.16,0.0,8.5537730692284,8.271645021645021
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,33,621.0,0.0,8.55877035231816,8.757779437391088
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,34,631.2,0.0,8.557237745204958,8.648255191607793
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,35,622.6,0.0,8.555071618214642,8.344547053649956
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,36,620.04,0.0,8.55673113137127,8.55199342375668
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,37,622.16,0.0,8.55505650656853,8.525340283811179
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,38,626.48,0.0,8.559797445136633,8.852889474840696
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,39,620.4,0.0,8.555589314929973,8.497960372960375
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,40,615.4,0.0,8.556029906312338,8.43805003460892
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,41,617.56,0.0,8.553286345121546,8.179193899782135
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,44,615.64,0.0,8.5584015119289,8.715135738192634
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,45,616.48,0.0,8.558041743739786,8.683043063859284
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,46,614.52,0.0,8.559499147558931,8.805004409171076
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,48,622.76,0.0,8.555492137610855,8.50069498069498
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,49,620.6,0.0,8.555558889900748,8.465273829827554
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,50,617.2,0.0,8.558170425007903,8.580938833570412
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,51,619.68,0.0,8.558306614173889,8.594168096054887
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,53,630.8,0.0,8.556056881371866,8.444160681032189
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,54,626.32,0.0,8.555388867912589,8.267142457318778
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,55,615.88,0.0,8.557225896799688,8.5075743170438
post_primary_exploratory,unweighted_tilt_05,False,0.5,0.0,5,1440,48,9,uniform,56,618.88,0.0,8.558805018314061,8.636943744752307
